delta
9.996544125266057
6.319281134552795
8.312691028818497
5.374816114320598
5.57727035591935
6.89070118855439
3.7107196095751953
11.530186921078926
12.080564002793729
5.792545158756339
9.161605777699847
7.232902405366053
7.751304290299522
6.992493757547935
10.808936529463903
6.448273610827889
8.66620508829476
10.072627406277855
11.903788027913528
9.535115235523717
11.218753913313112
7.7415678168730535
7.855699472162357
8.74660605351327
8.16150581575576
9.701181573961378
9.246455764147894
5.691796870994616
6.104938531923557
6.5353759804157585
7.027961568241668
8.277899223076934
5.0523504476358445
13.183665755971653
5.005547693914253
7.5376347112305755
10.239418622753718
2.796539936705334
9.15157498708938
9.124836980683332
7.002894673436066
6.897789183937502
11.194699253976955
4.680485130740107
13.552812163070486
7.680689356906821
14.816530869847123
5.619154339605418
22.91307956594588
11.759091786742633
7.879983579916309
8.618133451882352
5.637252304911313
6.252168082987646
9.75558473127511
6.907982775023079
4.102255471828545
8.428653527106162
8.699071543219205
5.620917230798881
15.433801630194179
12.310323200050787
10.22987425308612
4.779774600595552
8.170995607462165
15.7439977461141
8.190335170108089
7.567981094992514
6.670827309272801
10.104689089416519
9.449727159653898
12.78707927840395
4.5914988254501115
7.5798208237729074
12.461321922620003
7.182087868578107
5.944837003131117
11.40519926897222
8.525669686577153
14.964169664700421
9.095960827553087
5.500987829020046
6.400351257641015
7.461649462337877
4.324780069384394
13.323610978785133
7.828059589282167
8.7100088092675
5.792807680722005
7.220907819692339
12.625046449767364
6.677235968787794
5.76459687748299
6.646209327858524
5.879525354608452
9.22085776557952
7.482800492240297
10.138922222666713
6.858867414641647
9.039267913412527
15.274285901351133
8.788206827619565
8.554198185192428
6.956516463387635
8.584736028267564
13.137662669808671
6.75293459277948
6.613846231566048
11.070655322009829
10.406455540896527
9.770119092778556
4.0481808776707595
10.24300489147258
12.418592561778235
9.82759862677168
8.91696837939301
5.753207483798326
8.128001917815302
11.449968031233773
8.820364860681622
5.999557753961779
6.2962751279762825
8.621812461980223
7.443929569804658
6.488573732966678
8.81516276903577
9.504128239957243
8.96778414436048
9.0335222238375
4.780988439906879
12.334649548433937
13.523921507746975
11.604883913577378
7.640027885149909
11.917859671454865
7.946700452440502
7.602086554515856
10.211740048687826
6.854147227197957
7.7498118963138936
9.21953399828802
12.759741254085641
10.05962330520135
12.849844774011592
10.007331679855698
9.384268062477128
4.201515320746697
10.748943748623892
7.3928268524097
4.65764123082183
10.284357223880232
12.431063383542728
9.264559758660532
8.75589530270315
8.639482502068448
6.58291571093729
9.38567484336727
14.446292294043577
12.263027232988986
5.14468880400707
12.843747436681637
6.588000030944001
9.023009890217415
4.519368176828724
9.177688925114632
8.005575052703083
7.821270042856397
5.81828516669081
9.238781102089167
11.393501684251188
8.512707554581525
5.9866313103380735
6.317877689707264
7.64877300232786
8.291478705597216
9.748152685690288
12.135153148197215
10.12782772751309
10.845878772990245
8.281508917881204
